episodes,Average Reward
111170,-0.18
111180,-0.19
111190,-0.24
111200,-0.3
111210,-0.29
111220,-0.28
111230,-0.43
111240,-0.42
111250,-0.56
111260,-0.56
111270,-0.59
111280,-0.56
111290,-0.57
111300,-0.57
111310,-0.53
111320,-0.5
111330,-0.48
111340,-0.38
111350,-0.38
111360,-0.38
111370,-0.31
111380,-0.29
111390,-0.28
111400,-0.23
111410,-0.3
111420,-0.36
111430,-0.36
111440,-0.42
111450,-0.47
111460,-0.51
111470,-0.61
111480,-0.6
111490,-0.64
111500,-0.71
111510,-0.65
111520,-0.64
111530,-0.67
111540,-0.71
111550,-0.66
111560,-0.55
111570,-0.45
111580,-0.48
111590,-0.53
111600,-0.51
111610,-0.52
111620,-0.51
111630,-0.5
111640,-0.53
111650,-0.55
111660,-0.64
111670,-0.71
111680,-0.71
111690,-0.7
111700,-0.74
111710,-0.81
111720,-0.78
111730,-0.69
111740,-0.64
111750,-0.56
111760,-0.5
111770,-0.47
111780,-0.43
111790,-0.44
111800,-0.37
111810,-0.31
111820,-0.34
111830,-0.37
111840,-0.4
111850,-0.42
111860,-0.38
111870,-0.4
111880,-0.42
111890,-0.42
111900,-0.46
111910,-0.45
111920,-0.38
111930,-0.37
111940,-0.35
111950,-0.33
111960,-0.41
111970,-0.4
111980,-0.41
111990,-0.39
112000,-0.42
112010,-0.46
112020,-0.53
112030,-0.47
112040,-0.51
112050,-0.55
112060,-0.51
112070,-0.41
112080,-0.3
112090,-0.24
112100,-0.15
112110,-0.07
112120,-0.02
112130,-0.08
112140,0.01
112150,0.08
112160,0.06
112170,0.05
112180,-0.01
112190,0.06
112200,0.03
112210,-0.06
112220,-0.09
112230,-0.06
112240,-0.08
112250,-0.17
112260,-0.07
112270,-0.06
112280,-0.04
112290,-0.15
112300,-0.13
112310,0.0
112320,0.0
112330,0.08
112340,0.02
112350,0.08
112360,0.02
112370,-0.08
112380,-0.14
112390,-0.15
112400,-0.17
112410,-0.37
112420,-0.39
112430,-0.56
112440,-0.48
112450,-0.54
112460,-0.56
112470,-0.48
112480,-0.42
112490,-0.41
112500,-0.36
112510,-0.35
112520,-0.39
112530,-0.38
112540,-0.45
112550,-0.37
112560,-0.37
112570,-0.34
112580,-0.41
112590,-0.38
112600,-0.34
112610,-0.12
112620,-0.04
112630,-0.03
112640,0.03
112650,-0.02
112660,0.04
112670,-0.06
112680,0.02
112690,0.08
112700,0.02
112710,-0.12
112720,-0.15
112730,-0.08
112740,-0.01
112750,-0.02
112760,-0.11
112770,-0.02
112780,-0.03
112790,-0.03
112800,-0.09
112810,-0.15
112820,-0.21
112830,-0.21
112840,-0.27
112850,-0.27
112860,-0.21
112870,-0.33
112880,-0.33
112890,-0.38
112900,-0.3
112910,-0.27
112920,-0.09
112930,-0.17
112940,-0.19
112950,-0.07
112960,-0.07
112970,0.02
112980,-0.12
112990,-0.1
113000,-0.2
113010,-0.19
113020,-0.3
113030,-0.28
113040,-0.34
113050,-0.46
113060,-0.56
113070,-0.6
113080,-0.51
113090,-0.58
113100,-0.53
113110,-0.4
113120,-0.42
113130,-0.39
113140,-0.35
113150,-0.35
113160,-0.35
113170,-0.42
113180,-0.42
113190,-0.45
113200,-0.52
113210,-0.65
113220,-0.66
113230,-0.74
113240,-0.75
113250,-0.77
113260,-0.79
113270,-0.73
113280,-0.72
113290,-0.67
113300,-0.6
113310,-0.64
113320,-0.68
113330,-0.62
113340,-0.56
113350,-0.57
113360,-0.53
113370,-0.53
113380,-0.55
113390,-0.55
113400,-0.58
113410,-0.51
113420,-0.45
113430,-0.46
113440,-0.51
113450,-0.43
113460,-0.41
113470,-0.43
113480,-0.44
113490,-0.43
113500,-0.33
113510,-0.31
113520,-0.35
113530,-0.34
113540,-0.27
113550,-0.14
113560,-0.13
113570,-0.12
113580,-0.07
113590,-0.05
113600,-0.14
113610,-0.15
113620,-0.07
113630,-0.04
113640,-0.09
113650,-0.23
113660,-0.22
113670,-0.21
113680,-0.11
113690,0.0
113700,0.04
113710,0.17
113720,0.25
113730,0.21
113740,0.26
113750,0.24
113760,0.29
113770,0.27
113780,0.09
113790,-0.05
113800,-0.06
113810,-0.18
113820,-0.16
113830,-0.09
113840,-0.13
113850,0.04
113860,-0.02
113870,0.01
113880,0.08
113890,0.13
113900,0.16
113910,0.21
113920,0.16
113930,0.24
113940,0.24
113950,0.25
113960,0.28
113970,0.33
113980,0.41
113990,0.39
114000,0.37
114010,0.34
114020,0.31
114030,0.22
114040,0.22
114050,0.11
114060,0.06
114070,0.15
114080,0.08
114090,0.08
114100,0.15
114110,0.08
114120,0.1
114130,0.24
114140,0.13
114150,0.08
114160,0.09
114170,-0.02
114180,0.02
114190,-0.01
114200,0.06
114210,0.25
114220,0.16
114230,-0.02
114240,0.09
114250,0.1
114260,0.14
114270,0.17
114280,0.28
114290,0.33
114300,0.21
114310,0.05
114320,0.13
114330,0.27
114340,0.27
114350,0.24
114360,0.22
114370,0.17
114380,0.08
114390,0.11
114400,0.03
114410,0.1
114420,0.01
114430,-0.07
114440,-0.11
114450,-0.14
114460,-0.14
114470,-0.16
114480,-0.31
114490,-0.38
114500,-0.38
114510,-0.45
114520,-0.41
114530,-0.52
114540,-0.56
114550,-0.58
114560,-0.58
114570,-0.62
114580,-0.49
114590,-0.38
114600,-0.28
114610,-0.27
114620,-0.28
114630,-0.22
114640,-0.13
114650,-0.09
114660,-0.04
114670,-0.07
114680,-0.14
114690,-0.32
114700,-0.43
114710,-0.53
114720,-0.58
114730,-0.67
114740,-0.68
114750,-0.68
114760,-0.78
114770,-0.76
114780,-0.68
114790,-0.63
114800,-0.61
114810,-0.41
114820,-0.31
114830,-0.22
114840,-0.26
114850,-0.23
114860,-0.21
114870,-0.12
114880,-0.14
114890,-0.15
114900,-0.11
114910,-0.27
114920,-0.38
114930,-0.37
114940,-0.38
114950,-0.37
114960,-0.34
114970,-0.33
114980,-0.39
114990,-0.26
115000,-0.17
115010,-0.03
115020,0.02
115030,-0.03
115040,-0.01
115050,-0.05
115060,-0.09
115070,-0.07
115080,-0.07
115090,-0.22
115100,-0.32
115110,-0.37
115120,-0.33
115130,-0.23
115140,-0.15
115150,-0.12
115160,-0.02
115170,-0.15
115180,-0.16
115190,-0.17
115200,-0.2
115210,-0.25
115220,-0.17
115230,-0.25
115240,-0.32
115250,-0.23
115260,-0.24
115270,-0.13
115280,-0.08
115290,0.01
115300,0.04
115310,0.07
115320,0.0
115330,0.04
115340,-0.04
115350,-0.18
115360,-0.1
115370,-0.1
115380,-0.16
115390,-0.18
115400,-0.21
115410,-0.27
115420,-0.22
115430,-0.3
115440,-0.24
115450,-0.14
115460,-0.27
115470,-0.33
115480,-0.23
115490,-0.25
115500,-0.3
115510,-0.21
115520,-0.22
115530,-0.23
115540,-0.14
115550,-0.16
115560,-0.13
115570,-0.06
115580,-0.07
115590,-0.03
115600,0.02
115610,-0.07
115620,-0.17
115630,-0.1
115640,-0.17
115650,-0.19
115660,-0.18
115670,-0.27
115680,-0.37
115690,-0.39
115700,-0.4
115710,-0.36
115720,-0.32
115730,-0.28
115740,-0.32
115750,-0.36
115760,-0.41
115770,-0.39
115780,-0.34
115790,-0.33
115800,-0.31
115810,-0.32
115820,-0.39
115830,-0.43
115840,-0.38
115850,-0.38
115860,-0.35
115870,-0.34
115880,-0.23
115890,-0.14
115900,-0.19
115910,-0.16
115920,-0.12
115930,-0.12
115940,-0.11
115950,0.01
115960,0.1
115970,0.18
115980,0.16
115990,0.04
116000,0.09
116010,0.03
116020,0.1
116030,0.19
116040,0.19
116050,0.13
116060,-0.02
116070,-0.06
116080,-0.16
116090,-0.13
116100,-0.12
116110,0.0
116120,0.0
116130,-0.07
116140,0.04
116150,-0.02
116160,0.1
116170,0.07
116180,0.15
116190,0.21
116200,0.23
116210,0.2
116220,0.17
116230,0.17
116240,0.06
116250,0.08
116260,-0.03
116270,-0.01
116280,-0.09
116290,-0.19
116300,-0.21
116310,-0.34
116320,-0.36
116330,-0.38
116340,-0.43
116350,-0.43
116360,-0.39
116370,-0.35
116380,-0.31
116390,-0.25
116400,-0.29
116410,-0.24
116420,-0.26
116430,-0.31
116440,-0.19
116450,-0.11
116460,-0.15
116470,-0.13
116480,-0.21
116490,-0.35
116500,-0.31
116510,-0.31
116520,-0.36
116530,-0.37
116540,-0.45
116550,-0.61
116560,-0.59
116570,-0.67
116580,-0.66
116590,-0.6
116600,-0.63
116610,-0.66
116620,-0.58
116630,-0.5
116640,-0.55
116650,-0.49
116660,-0.52
116670,-0.55
116680,-0.57
116690,-0.58
116700,-0.49
116710,-0.39
116720,-0.49
116730,-0.56
116740,-0.55
116750,-0.57
116760,-0.56
116770,-0.52
116780,-0.43
116790,-0.39
116800,-0.48
116810,-0.46
116820,-0.38
116830,-0.31
116840,-0.26
116850,-0.24
116860,-0.17
116870,-0.12
116880,-0.11
116890,-0.04
116900,0.0
116910,-0.13
116920,-0.08
116930,-0.12
116940,-0.15
116950,-0.11
116960,-0.11
116970,-0.15
116980,-0.18
116990,-0.22
117000,-0.25
117010,-0.21
117020,-0.28
117030,-0.24
117040,-0.28
117050,-0.33
117060,-0.42
117070,-0.44
117080,-0.54
117090,-0.57
117100,-0.48
117110,-0.47
117120,-0.49
117130,-0.6
117140,-0.56
117150,-0.58
117160,-0.47
117170,-0.46
117180,-0.43
117190,-0.33
117200,-0.42
117210,-0.44
117220,-0.39
117230,-0.42
117240,-0.43
117250,-0.35
117260,-0.41
117270,-0.42
117280,-0.38
117290,-0.45
117300,-0.38
117310,-0.29
117320,-0.27
117330,-0.23
117340,-0.34
117350,-0.37
117360,-0.38
117370,-0.41
117380,-0.3
117390,-0.19
117400,-0.2
117410,-0.25
117420,-0.21
117430,-0.08
117440,-0.02
117450,-0.06
117460,-0.1
117470,-0.06
117480,-0.17
117490,-0.27
117500,-0.34
117510,-0.33
117520,-0.42
117530,-0.38
117540,-0.33
117550,-0.27
117560,-0.15
117570,-0.16
117580,-0.09
117590,-0.01
117600,0.05
117610,0.0
117620,0.14
117630,0.1
117640,0.07
117650,-0.03
117660,-0.11
117670,-0.12
117680,-0.06
117690,-0.09
117700,-0.15
117710,-0.06
117720,-0.15
117730,-0.21
117740,-0.23
117750,-0.25
117760,-0.28
117770,-0.24
117780,-0.37
117790,-0.5
117800,-0.56
117810,-0.69
117820,-0.75
117830,-0.81
117840,-0.7
117850,-0.66
117860,-0.65
117870,-0.63
117880,-0.62
117890,-0.61
117900,-0.51
117910,-0.43
117920,-0.42
117930,-0.41
117940,-0.55
117950,-0.58
117960,-0.62
117970,-0.69
117980,-0.78
117990,-0.83
118000,-0.9
118010,-0.99
118020,-1.0
118030,-0.99
118040,-0.96
118050,-0.96
118060,-0.96
118070,-1.0
118080,-0.92
118090,-0.85
118100,-0.82
118110,-0.83
118120,-0.88
118130,-0.87
118140,-0.87
118150,-0.81
118160,-0.78
118170,-0.75
118180,-0.74
118190,-0.75
118200,-0.74
118210,-0.68
118220,-0.64
118230,-0.62
118240,-0.63
118250,-0.67
118260,-0.71
118270,-0.75
118280,-0.85
118290,-0.91
118300,-0.89
118310,-0.92
118320,-0.94
118330,-1.02
118340,-1.04
118350,-1.03
118360,-1.02
118370,-1.05
118380,-0.99
118390,-0.94
118400,-0.96
118410,-0.95
118420,-0.94
118430,-0.86
118440,-0.78
118450,-0.74
118460,-0.71
118470,-0.64
118480,-0.66
118490,-0.71
118500,-0.7
118510,-0.62
118520,-0.5
118530,-0.5
118540,-0.48
118550,-0.46
118560,-0.45
118570,-0.36
118580,-0.26
118590,-0.19
118600,-0.22
118610,-0.29
118620,-0.36
118630,-0.32
118640,-0.29
118650,-0.27
118660,-0.32
118670,-0.4
118680,-0.45
118690,-0.39
118700,-0.39
118710,-0.21
118720,-0.21
118730,-0.26
118740,-0.26
118750,-0.21
118760,-0.12
118770,-0.07
118780,0.02
118790,-0.06
118800,-0.04
118810,-0.13
118820,-0.12
118830,-0.06
118840,-0.05
118850,-0.12
118860,-0.06
118870,-0.15
118880,-0.19
118890,-0.1
118900,-0.06
118910,-0.13
118920,-0.17
118930,-0.2
118940,-0.29
118950,-0.36
118960,-0.42
118970,-0.34
118980,-0.36
118990,-0.34
119000,-0.37
119010,-0.45
119020,-0.41
119030,-0.47
119040,-0.39
119050,-0.26
119060,-0.29
119070,-0.28
119080,-0.29
119090,-0.35
119100,-0.33
119110,-0.21
119120,-0.25
119130,-0.18
119140,-0.25
119150,-0.31
119160,-0.3
119170,-0.33
119180,-0.29
119190,-0.31
119200,-0.35
119210,-0.43
119220,-0.48
119230,-0.51
119240,-0.55
119250,-0.68
119260,-0.68
119270,-0.64
119280,-0.75
119290,-0.77
119300,-0.73
119310,-0.59
119320,-0.58
119330,-0.54
119340,-0.48
119350,-0.3
119360,-0.34
119370,-0.4
119380,-0.32
119390,-0.27
119400,-0.29
119410,-0.35
119420,-0.29
119430,-0.39
119440,-0.4
119450,-0.41
119460,-0.35
119470,-0.3
119480,-0.28
119490,-0.3
119500,-0.29
119510,-0.29
119520,-0.33
119530,-0.24
119540,-0.28
119550,-0.35
119560,-0.34
119570,-0.41
119580,-0.42
119590,-0.44
119600,-0.44
119610,-0.44
119620,-0.46
119630,-0.49
119640,-0.53
119650,-0.6
119660,-0.65
119670,-0.68
119680,-0.72
119690,-0.7
119700,-0.67
119710,-0.71
119720,-0.67
119730,-0.74
119740,-0.69
119750,-0.59
119760,-0.57
119770,-0.43
119780,-0.39
119790,-0.38
119800,-0.42
119810,-0.43
119820,-0.36
119830,-0.29
119840,-0.23
119850,-0.28
119860,-0.31
119870,-0.34
119880,-0.38
119890,-0.43
119900,-0.43
119910,-0.38
119920,-0.44
119930,-0.43
119940,-0.38
119950,-0.33
119960,-0.27
119970,-0.27
119980,-0.27
119990,-0.16
120000,-0.08
120010,-0.05
120020,-0.01
120030,-0.08
120040,-0.17
120050,-0.26
120060,-0.2
120070,-0.23
120080,-0.2
120090,-0.32
120100,-0.45
120110,-0.55
120120,-0.63
120130,-0.54
120140,-0.45
120150,-0.37
120160,-0.48
120170,-0.53
120180,-0.56
120190,-0.54
120200,-0.5
120210,-0.49
120220,-0.39
120230,-0.4
120240,-0.5
120250,-0.52
120260,-0.5
120270,-0.42
120280,-0.36
120290,-0.35
120300,-0.28
120310,-0.18
120320,-0.18
120330,-0.15
120340,-0.13
120350,-0.12
120360,-0.1
120370,-0.14
120380,-0.19
120390,-0.22
120400,-0.3
120410,-0.41
120420,-0.42
120430,-0.38
120440,-0.31
120450,-0.26
120460,-0.18
120470,-0.11
120480,0.06
120490,0.11
120500,0.22
120510,0.21
120520,0.11
120530,0.0
120540,-0.1
120550,-0.09
120560,-0.08
120570,-0.14
120580,-0.26
120590,-0.29
120600,-0.43
120610,-0.39
120620,-0.37
120630,-0.31
120640,-0.31
120650,-0.29
120660,-0.4
120670,-0.41
120680,-0.45
120690,-0.42
120700,-0.42
120710,-0.35
120720,-0.31
120730,-0.35
120740,-0.29
120750,-0.27
120760,-0.28
120770,-0.21
120780,-0.24
120790,-0.12
120800,-0.08
120810,-0.09
120820,-0.07
120830,-0.02
120840,-0.1
120850,-0.18
120860,-0.17
120870,-0.18
120880,-0.18
120890,-0.3
120900,-0.33
120910,-0.44
120920,-0.48
120930,-0.57
120940,-0.53
120950,-0.56
120960,-0.57
120970,-0.68
120980,-0.67
120990,-0.64
121000,-0.61
121010,-0.55
121020,-0.48
121030,-0.46
121040,-0.47
121050,-0.45
121060,-0.47
121070,-0.44
121080,-0.4
121090,-0.47
121100,-0.47
121110,-0.56
121120,-0.66
121130,-0.69
121140,-0.75
121150,-0.86
121160,-0.82
121170,-0.8
121180,-0.82
121190,-0.79
121200,-0.77
121210,-0.7
121220,-0.67
121230,-0.62
121240,-0.52
121250,-0.33
121260,-0.32
121270,-0.33
121280,-0.27
121290,-0.27
121300,-0.27
121310,-0.23
121320,-0.15
121330,-0.17
121340,-0.11
121350,-0.16
121360,-0.2
121370,-0.2
121380,-0.27
121390,-0.18
121400,-0.19
121410,-0.15
121420,-0.26
121430,-0.27
121440,-0.32
121450,-0.39
121460,-0.24
121470,-0.26
121480,-0.28
121490,-0.4
121500,-0.39
121510,-0.44
121520,-0.35
121530,-0.4
121540,-0.43
121550,-0.47
121560,-0.52
121570,-0.46
121580,-0.42
121590,-0.36
121600,-0.4
121610,-0.49
121620,-0.52
121630,-0.42
121640,-0.43
121650,-0.33
121660,-0.43
121670,-0.42
121680,-0.46
121690,-0.49
121700,-0.43
121710,-0.35
121720,-0.28
121730,-0.29
121740,-0.29
121750,-0.25
121760,-0.21
121770,-0.22
121780,-0.18
121790,-0.08
121800,-0.06
121810,0.0
121820,-0.04
121830,-0.05
121840,-0.02
121850,-0.02
121860,-0.03
121870,-0.06
121880,0.01
121890,0.01
121900,-0.02
121910,-0.06
121920,-0.08
121930,-0.06
121940,-0.09
121950,-0.07
121960,0.0
121970,0.11
121980,0.02
121990,-0.02
122000,-0.07
122010,0.0
122020,-0.05
122030,-0.12
122040,-0.03
122050,-0.13
122060,-0.17
122070,-0.11
122080,-0.07
122090,-0.04
122100,0.08
122110,-0.02
122120,0.07
122130,0.08
122140,0.03
122150,0.09
122160,0.09
122170,0.04
122180,0.04
122190,-0.03
122200,-0.11
122210,-0.14
122220,-0.21
122230,-0.17
122240,-0.14
122250,-0.2
122260,-0.31
122270,-0.45
122280,-0.45
122290,-0.48
122300,-0.51
122310,-0.46
122320,-0.41
122330,-0.41
122340,-0.4
122350,-0.38
122360,-0.34
122370,-0.37
122380,-0.46
122390,-0.41
122400,-0.38
122410,-0.4
122420,-0.43
122430,-0.41
122440,-0.47
122450,-0.41
122460,-0.31
122470,-0.22
122480,-0.12
122490,-0.11
122500,-0.06
122510,0.03
122520,0.05
122530,0.06
122540,0.06
122550,0.03
122560,0.03
122570,0.08
122580,0.04
122590,0.01
122600,0.07
122610,0.04
122620,-0.03
122630,-0.03
122640,0.09
122650,0.08
122660,0.12
122670,0.13
122680,0.26
122690,0.38
122700,0.32
122710,0.34
122720,0.5
122730,0.57
122740,0.5
122750,0.5
122760,0.4
122770,0.36
122780,0.2
122790,0.12
122800,0.11
122810,0.04
122820,-0.06
122830,-0.16
122840,-0.12
122850,-0.15
122860,-0.16
122870,-0.11
122880,-0.02
122890,-0.04
122900,0.01
122910,0.07
122920,0.11
122930,0.23
122940,0.16
122950,0.21
122960,0.2
122970,0.19
122980,0.06
122990,0.03
123000,-0.11
123010,-0.07
123020,-0.06
123030,-0.12
123040,-0.18
123050,-0.11
123060,0.0
123070,-0.14
123080,-0.14
123090,-0.13
123100,0.01
123110,-0.09
123120,-0.14
123130,-0.1
123140,0.04
123150,-0.01
123160,-0.07
123170,0.03
123180,0.14
123190,0.26
123200,0.16
123210,0.28
123220,0.25
123230,0.21
123240,0.15
123250,0.04
123260,-0.04
123270,0.03
123280,0.01
123290,-0.09
123300,-0.11
123310,-0.13
123320,-0.15
123330,-0.2
123340,-0.14
123350,-0.09
123360,-0.08
123370,-0.23
123380,-0.22
123390,-0.27
123400,-0.16
123410,-0.19
123420,-0.14
123430,-0.02
123440,-0.08
123450,-0.06
123460,0.03
123470,0.05
123480,0.02
123490,0.05
123500,-0.05
123510,-0.05
123520,-0.13
123530,-0.25
123540,-0.31
123550,-0.29
123560,-0.35
123570,-0.34
123580,-0.35
123590,-0.36
123600,-0.3
123610,-0.36
123620,-0.23
123630,-0.26
123640,-0.26
123650,-0.35
123660,-0.27
123670,-0.3
123680,-0.28
123690,-0.23
123700,-0.23
123710,-0.22
123720,-0.27
123730,-0.19
123740,-0.05
123750,0.07
123760,0.01
123770,0.05
123780,0.07
123790,0.08
123800,0.04
123810,0.04
123820,0.03
123830,-0.01
123840,-0.1
123850,-0.05
123860,-0.12
123870,-0.12
123880,-0.09
123890,-0.07
123900,0.03
123910,0.02
123920,0.03
123930,-0.04
123940,-0.15
123950,-0.24
123960,-0.19
123970,-0.19
123980,-0.25
123990,-0.33
124000,-0.29
124010,-0.32
124020,-0.38
124030,-0.34
124040,-0.3
124050,-0.31
124060,-0.27
124070,-0.19
124080,-0.24
124090,-0.21
124100,-0.26
124110,-0.17
124120,-0.12
124130,-0.09
124140,-0.03
124150,0.0
124160,0.0
124170,-0.05
124180,0.17
124190,0.2
124200,0.11
124210,0.09
124220,0.08
124230,0.09
124240,0.16
124250,0.09
124260,0.0
124270,-0.05
124280,-0.14
124290,-0.18
124300,-0.22
124310,-0.26
124320,-0.28
124330,-0.23
124340,-0.34
124350,-0.29
124360,-0.23
124370,-0.2
124380,-0.28
124390,-0.33
124400,-0.23
124410,-0.29
124420,-0.29
124430,-0.37
124440,-0.37
124450,-0.43
124460,-0.45
124470,-0.44
124480,-0.47
124490,-0.44
124500,-0.46
124510,-0.32
124520,-0.33
124530,-0.35
124540,-0.41
124550,-0.41
124560,-0.45
124570,-0.46
124580,-0.43
124590,-0.41
124600,-0.5
124610,-0.55
124620,-0.53
124630,-0.54
124640,-0.49
124650,-0.44
124660,-0.31
124670,-0.38
124680,-0.35
124690,-0.43
124700,-0.38
124710,-0.36
124720,-0.3
124730,-0.34
124740,-0.28
124750,-0.23
124760,-0.23
124770,-0.24
124780,-0.32
124790,-0.27
124800,-0.26
124810,-0.37
124820,-0.44
124830,-0.43
124840,-0.43
124850,-0.39
124860,-0.45
124870,-0.43
124880,-0.24
124890,-0.27
124900,-0.18
124910,-0.15
124920,-0.15
124930,-0.17
124940,-0.22
124950,-0.34
124960,-0.41
124970,-0.37
124980,-0.57
124990,-0.54
125000,-0.66
125010,-0.55
125020,-0.49
125030,-0.42
125040,-0.41
125050,-0.46
125060,-0.43
125070,-0.46
125080,-0.4
125090,-0.34
125100,-0.25
125110,-0.29
125120,-0.3
125130,-0.3
125140,-0.28
125150,-0.25
125160,-0.12
125170,-0.07
125180,-0.02
125190,-0.07
125200,-0.15
125210,-0.17
125220,-0.09
125230,0.03
125240,0.05
125250,0.14
125260,0.01
125270,0.0
125280,-0.08
125290,-0.03
125300,-0.06
125310,-0.07
125320,-0.24
125330,-0.36
125340,-0.3
125350,-0.37
125360,-0.36
125370,-0.38
125380,-0.35
125390,-0.41
125400,-0.36
125410,-0.33
125420,-0.28
125430,-0.17
125440,-0.21
125450,-0.2
125460,-0.2
125470,-0.15
125480,-0.12
125490,-0.06
125500,-0.07
125510,-0.14
125520,-0.18
125530,-0.24
125540,-0.29
125550,-0.24
125560,-0.15
125570,-0.19
125580,-0.13
125590,-0.14
125600,-0.12
125610,-0.06
125620,-0.01
125630,-0.02
125640,0.06
125650,0.0
125660,-0.07
125670,-0.09
125680,-0.22
125690,-0.17
125700,-0.16
125710,-0.18
125720,-0.11
125730,-0.16
125740,-0.22
125750,-0.21
125760,-0.21
125770,-0.2
125780,-0.09
125790,-0.22
125800,-0.3
125810,-0.39
125820,-0.44
125830,-0.41
125840,-0.46
125850,-0.51
125860,-0.48
125870,-0.47
125880,-0.56
125890,-0.51
125900,-0.46
125910,-0.35
125920,-0.36
125930,-0.36
125940,-0.36
125950,-0.37
125960,-0.44
125970,-0.41
125980,-0.4
125990,-0.43
126000,-0.36
126010,-0.4
126020,-0.46
126030,-0.51
126040,-0.5
126050,-0.37
126060,-0.31
126070,-0.27
126080,-0.25
126090,-0.16
126100,-0.25
126110,-0.21
126120,-0.2
126130,-0.27
126140,-0.32
126150,-0.42
126160,-0.48
126170,-0.63
126180,-0.68
126190,-0.73
126200,-0.71
126210,-0.69
126220,-0.59
126230,-0.45
126240,-0.33
126250,-0.32
126260,-0.27
126270,-0.19
126280,-0.09
126290,0.05
126300,0.09
126310,0.11
126320,0.07
126330,0.08
126340,0.06
126350,0.14
126360,0.11
126370,0.22
126380,0.16
126390,0.0
126400,-0.04
126410,-0.03
126420,0.05
126430,0.05
126440,0.13
126450,0.09
126460,0.08
126470,0.01
126480,0.1
126490,0.14
126500,0.12
126510,0.04
126520,-0.06
126530,-0.12
126540,-0.23
126550,-0.27
126560,-0.1
126570,-0.09
126580,-0.15
126590,-0.19
126600,-0.08
126610,-0.14
126620,-0.17
126630,-0.07
126640,-0.03
126650,0.09
126660,-0.03
126670,-0.04
126680,-0.11
126690,-0.03
126700,-0.08
126710,-0.05
126720,-0.04
126730,-0.07
126740,-0.04
126750,-0.15
126760,-0.04
126770,-0.05
126780,0.06
126790,-0.01
126800,0.0
126810,0.03
126820,0.18
126830,0.13
126840,0.07
126850,0.11
126860,0.0
126870,-0.1
126880,-0.15
126890,-0.05
126900,-0.01
126910,0.17
126920,0.06
126930,0.1
126940,0.1
126950,0.06
126960,0.04
126970,0.08
126980,0.03
126990,-0.09
127000,-0.16
127010,-0.31
127020,-0.21
127030,-0.23
127040,-0.21
127050,-0.18
127060,-0.14
127070,-0.11
127080,-0.06
127090,-0.07
127100,-0.07
127110,-0.05
127120,-0.2
127130,-0.17
127140,-0.08
127150,-0.15
127160,-0.13
127170,-0.13
127180,-0.21
127190,-0.23
127200,-0.3
127210,-0.34
127220,-0.3
127230,-0.4
127240,-0.6
127250,-0.58
127260,-0.67
127270,-0.68
127280,-0.68
127290,-0.65
127300,-0.64
127310,-0.66
127320,-0.66
127330,-0.62
127340,-0.52
127350,-0.43
127360,-0.36
127370,-0.21
127380,-0.13
127390,-0.14
127400,-0.08
127410,-0.07
127420,-0.06
127430,-0.02
127440,-0.03
127450,-0.04
127460,-0.09
127470,-0.23
127480,-0.28
127490,-0.29
127500,-0.3
127510,-0.32
127520,-0.28
127530,-0.34
127540,-0.31
127550,-0.4
127560,-0.42
127570,-0.46
127580,-0.44
127590,-0.4
127600,-0.44
127610,-0.36
127620,-0.47
127630,-0.41
127640,-0.44
127650,-0.41
127660,-0.41
127670,-0.39
127680,-0.39
127690,-0.35
127700,-0.32
127710,-0.45
127720,-0.43
127730,-0.49
127740,-0.51
127750,-0.53
127760,-0.55
127770,-0.49
127780,-0.47
127790,-0.51
127800,-0.51
127810,-0.51
127820,-0.5
127830,-0.49
127840,-0.47
127850,-0.47
127860,-0.36
127870,-0.45
127880,-0.43
127890,-0.43
127900,-0.39
127910,-0.28
127920,-0.26
127930,-0.19
127940,-0.18
127950,-0.14
127960,-0.23
127970,-0.12
127980,-0.04
127990,-0.1
128000,-0.16
128010,-0.23
128020,-0.21
128030,-0.25
128040,-0.16
128050,-0.18
128060,-0.21
128070,-0.25
128080,-0.3
128090,-0.28
128100,-0.27
128110,-0.25
128120,-0.2
128130,-0.23
128140,-0.34
128150,-0.35
128160,-0.27
128170,-0.21
128180,-0.23
128190,-0.23
128200,-0.27
128210,-0.27
128220,-0.3
128230,-0.26
128240,-0.27
128250,-0.2
128260,-0.19
128270,-0.24
128280,-0.33
128290,-0.3
128300,-0.3
128310,-0.29
128320,-0.34
128330,-0.37
128340,-0.45
128350,-0.51
128360,-0.42
128370,-0.44
128380,-0.28
128390,-0.26
128400,-0.23
128410,-0.23
128420,-0.26
128430,-0.27
128440,-0.13
128450,-0.16
128460,-0.29
128470,-0.32
128480,-0.46
128490,-0.4
128500,-0.3
128510,-0.32
128520,-0.23
128530,-0.17
128540,-0.22
128550,-0.18
128560,-0.21
128570,-0.2
128580,-0.1
128590,-0.21
128600,-0.23
128610,-0.14
128620,-0.22
128630,-0.32
128640,-0.35
128650,-0.26
128660,-0.2
128670,-0.17
128680,-0.28
128690,-0.25
128700,-0.29
128710,-0.4
128720,-0.45
128730,-0.38
128740,-0.38
128750,-0.51
128760,-0.54
128770,-0.63
128780,-0.66
128790,-0.67
128800,-0.65
128810,-0.68
128820,-0.65
128830,-0.65
128840,-0.68
128850,-0.68
128860,-0.7
128870,-0.64
128880,-0.64
128890,-0.66
128900,-0.67
128910,-0.65
128920,-0.56
128930,-0.6
128940,-0.59
128950,-0.63
128960,-0.64
128970,-0.67
